Address,City,State,Zip_code,File Date,Neighborhood,Lat_long
400 Block of Green  Street,San Francisco,CA,94133,10/09/2007,North Beach,"(37.7999308104626, -122.406037239714)"
400 Block of Green  Street,San Francisco,CA,94133,10/09/2007,North Beach,"(37.7999308104626, -122.406037239714)"
400 Block of Green  Street,San Francisco,CA,94133,10/09/2007,North Beach,"(37.7999308104626, -122.406037239714)"
400 Block of Green  Street,San Francisco,CA,94133,10/09/2007,North Beach,"(37.7999308104626, -122.406037239714)"
400 Block of Green  Street,San Francisco,CA,94133,10/09/2007,North Beach,"(37.7999308104626, -122.406037239714)"
1300 Block of 4th  Avenue,San Francisco,CA,94122,10/05/2007,Inner Sunset,"(37.7634467341413, -122.460969416043)"
2400 Block of 22ND  Avenue,San Francisco,CA,94116,10/04/2007,Sunset/Parkside,"(37.7419727660427, -122.478908646084)"
0 Block of Granada  Avenue,San Francisco,CA,94112,09/28/2007,Oceanview/Merced/Ingleside,"(37.7191321200184, -122.457082656688)"
1200 Block of Bush  Street,San Francisco,CA,94109,09/27/2007,Nob Hill,"(37.789064181022, -122.417846924988)"
1200 Block of Bush  Street,San Francisco,CA,94109,09/27/2007,Nob Hill,"(37.789064181022, -122.417846924988)"
300 Block of 28th  Street,San Francisco,CA,94131,09/27/2007,Noe Valley,"(37.7450439318716, -122.430141319617)"
2900 Block of Pierce  Street,San Francisco,CA,94133,09/27/2007,Marina,"(37.797145202906, -122.438805326271)"
2900 Block of Pierce  Street,San Francisco,CA,94133,09/27/2007,Marina,"(37.797145202906, -122.438805326271)"
1200 Block of Bush  Street,San Francisco,CA,94109,09/27/2007,Nob Hill,"(37.789064181022, -122.417846924988)"
1200 Block of Bush  Street,San Francisco,CA,94109,09/27/2007,Nob Hill,"(37.789064181022, -122.417846924988)"
2900 Block of Pierce  Street,San Francisco,CA,94133,09/27/2007,Marina,"(37.797145202906, -122.438805326271)"
2900 Block of Pierce  Street,San Francisco,CA,94133,09/27/2007,Marina,"(37.797145202906, -122.438805326271)"
2900 Block of Pierce  Street,San Francisco,CA,94133,09/27/2007,Marina,"(37.797145202906, -122.438805326271)"
1300 Block of 14th  Avenue,San Francisco,CA,94122,09/19/2007,Inner Sunset,"(37.7628677227314, -122.471671780658)"
700 Block of Arguello  Boulevard,San Francisco,CA,94118,09/14/2007,Inner Richmond,"(37.7759012400483, -122.458552852985)"
700 Block of Arguello  Boulevard,San Francisco,CA,94118,09/14/2007,Inner Richmond,"(37.7759012400483, -122.458552852985)"
200 Block of Bartlett  Street,San Francisco,CA,94114,09/14/2007,Mission,"(37.7529745868856, -122.419562415324)"
200 Block of Bartlett  Street,San Francisco,CA,94114,09/14/2007,Mission,"(37.7529745868856, -122.419562415324)"
700 Block of Arguello  Boulevard,San Francisco,CA,94118,09/14/2007,Inner Richmond,"(37.7759012400483, -122.458552852985)"
200 Block of Bartlett  Street,San Francisco,CA,94114,09/14/2007,Mission,"(37.7529745868856, -122.419562415324)"
200 Block of Bartlett  Street,San Francisco,CA,94114,09/14/2007,Mission,"(37.7529745868856, -122.419562415324)"
200 Block of 7th  Avenue,San Francisco,CA,94118,09/12/2007,Inner Richmond,"(37.7838686523537, -122.465631446086)"
200 Block of 7th  Avenue,San Francisco,CA,94118,09/12/2007,Inner Richmond,"(37.7838686523537, -122.465631446086)"
500 Block of GREENWICH  Street,San Francisco,CA,94133,09/11/2007,North Beach,"(37.8024386581559, -122.408921933173)"
500 Block of GREENWICH  Street,San Francisco,CA,94133,09/11/2007,North Beach,"(37.8024386581559, -122.408921933173)"
600 Block of Felton  Street,San Francisco,CA,94134,09/07/2007,Portola,"(37.7283065845196, -122.410990232604)"
0 Block of Wayne  Place,San Francisco,CA,94133,08/29/2007,Chinatown,"(37.7967316911343, -122.410891579987)"
0 Block of Wayne  Place,San Francisco,CA,94133,08/29/2007,Chinatown,"(37.7967316911343, -122.410891579987)"
0 Block of Wayne  Place,San Francisco,CA,94133,08/29/2007,Chinatown,"(37.7967316911343, -122.410891579987)"
0 Block of Wayne  Place,San Francisco,CA,94133,08/29/2007,Chinatown,"(37.7967316911343, -122.410891579987)"
0 Block of Wayne  Place,San Francisco,CA,94133,08/29/2007,Chinatown,"(37.7967316911343, -122.410891579987)"
0 Block of Wayne  Place,San Francisco,CA,94133,08/29/2007,Chinatown,"(37.7967316911343, -122.410891579987)"
300 Block of San Carlos  Street,San Francisco,CA,94110,08/27/2007,Mission,"(37.7577905968696, -122.419696229764)"
4400 Block of 17th  Street,San Francisco,CA,94114,08/24/2007,Castro/Upper Market,"(37.7618588354827, -122.444747469039)"
600 Block of Cole  Street,San Francisco,CA,94117,08/10/2007,Haight Ashbury,"(37.7690506957566, -122.450684307602)"
600 Block of Cole  Street,San Francisco,CA,94117,08/10/2007,Haight Ashbury,"(37.7690506957566, -122.450684307602)"
600 Block of Cole  Street,San Francisco,CA,94117,08/10/2007,Haight Ashbury,"(37.7690506957566, -122.450684307602)"
600 Block of Cole  Street,San Francisco,CA,94117,08/10/2007,Haight Ashbury,"(37.7690506957566, -122.450684307602)"
600 Block of Cole  Street,San Francisco,CA,94117,08/10/2007,Haight Ashbury,"(37.7690506957566, -122.450684307602)"
600 Block of Cole  Street,San Francisco,CA,94117,08/10/2007,Haight Ashbury,"(37.7690506957566, -122.450684307602)"
600 Block of Cole  Street,San Francisco,CA,94117,08/10/2007,Haight Ashbury,"(37.7690506957566, -122.450684307602)"
600 Block of Cole  Street,San Francisco,CA,94117,08/10/2007,Haight Ashbury,"(37.7690506957566, -122.450684307602)"
600 Block of Cole  Street,San Francisco,CA,94117,08/10/2007,Haight Ashbury,"(37.7690506957566, -122.450684307602)"
600 Block of Cole  Street,San Francisco,CA,94117,08/10/2007,Haight Ashbury,"(37.7690506957566, -122.450684307602)"
900 Block of Union  Street,San Francisco,CA,94133,08/09/2007,Russian Hill,"(37.7997017701852, -122.414650949628)"
900 Block of Union  Street,San Francisco,CA,94133,08/09/2007,Russian Hill,"(37.7997017701852, -122.414650949628)"
900 Block of Union  Street,San Francisco,CA,94133,08/09/2007,Russian Hill,"(37.7997017701852, -122.414650949628)"
900 Block of Union  Street,San Francisco,CA,94133,08/09/2007,Russian Hill,"(37.7997017701852, -122.414650949628)"
900 Block of Union  Street,San Francisco,CA,94133,08/09/2007,Russian Hill,"(37.7997017701852, -122.414650949628)"
900 Block of Union  Street,San Francisco,CA,94133,08/09/2007,Russian Hill,"(37.7997017701852, -122.414650949628)"
800 Block of Corbett  Avenue,San Francisco,CA,94131,08/02/2007,Twin Peaks,"(37.7533418919215, -122.443300509532)"
2300 Block of 20th  Avenue,San Francisco,CA,94116,08/02/2007,Sunset/Parkside,"(37.7439390938085, -122.476761034842)"
800 Block of Corbett  Avenue,San Francisco,CA,94131,08/02/2007,Twin Peaks,"(37.7533418919215, -122.443300509532)"
800 Block of Corbett  Avenue,San Francisco,CA,94131,08/02/2007,Twin Peaks,"(37.7533418919215, -122.443300509532)"
800 Block of Corbett  Avenue,San Francisco,CA,94131,08/02/2007,Twin Peaks,"(37.7533418919215, -122.443300509532)"
1400 Block of Castro  Street,San Francisco,CA,94114,08/01/2007,Noe Valley,"(37.750091153854, -122.434036774587)"
1400 Block of Castro  Street,San Francisco,CA,94114,08/01/2007,Noe Valley,"(37.750091153854, -122.434036774587)"
1400 Block of Castro  Street,San Francisco,CA,94114,08/01/2007,Noe Valley,"(37.750091153854, -122.434036774587)"
1400 Block of Castro  Street,San Francisco,CA,94114,08/01/2007,Noe Valley,"(37.750091153854, -122.434036774587)"
1400 Block of Castro  Street,San Francisco,CA,94114,08/01/2007,Noe Valley,"(37.750091153854, -122.434036774587)"
1400 Block of Castro  Street,San Francisco,CA,94114,08/01/2007,Noe Valley,"(37.750091153854, -122.434036774587)"
1400 Block of Castro  Street,San Francisco,CA,94114,08/01/2007,Noe Valley,"(37.750091153854, -122.434036774587)"
1600 Block of Great   Highway,San Francisco,CA,94122,07/30/2007,Sunset/Parkside,"(37.7553466896201, -122.508687726545)"
1600 Block of Great  Highway,San Francisco,CA,94122,07/30/2007,Sunset/Parkside,"(37.7553466896201, -122.508687726545)"
500 Block of 45th  Avenue,San Francisco,CA,94121,07/26/2007,Outer Richmond,"(37.7781471961784, -122.506162501317)"
1700 Block of Sanchez  Street,San Francisco,CA,94131,07/24/2007,Glen Park,"(37.7410415331896, -122.428754803843)"
100 Block of Beaver  Street,San Francisco,CA,94114,07/17/2007,Castro/Upper Market,"(37.7649195945907, -122.435958409957)"
100 Block of Beaver  Street,San Francisco,CA,94114,07/17/2007,Castro/Upper Market,"(37.7649195945907, -122.435958409957)"
100 Block of Beaver  Street,San Francisco,CA,94114,07/17/2007,Castro/Upper Market,"(37.7649195945907, -122.435958409957)"
0 Block of Seal Rock  Drive,San Francisco,CA,94121,07/13/2007,Lincoln Park,"(37.7807287078777, -122.508889613268)"
100 Block of 11th  Avenu,San Francisco,CA,94118,07/12/2007,Inner Richmond,"(37.7855017911204, -122.470044893673)"
0 Block of Seward  Street,San Francisco,CA,94114,07/02/2007,Twin Peaks,"(37.75834825942, -122.44044197757)"
2700 Block of Harrison  Street,San Francisco,CA,94110,06/28/2007,Mission,"(37.7534334658919, -122.411904549498)"
2500 Block of Anza  Street,San Francisco,CA,94118,06/26/2007,Outer Richmond,"(37.7786328597243, -122.475494656984)"
2500 Block of Anza  Street,San Francisco,CA,94118,06/26/2007,Outer Richmond,"(37.7786328597243, -122.475494656984)"
2500 Block of Anza  Street,San Francisco,CA,94118,06/26/2007,Outer Richmond,"(37.7786328597243, -122.475494656984)"
2500 Block of Anza  Street,San Francisco,CA,94118,06/26/2007,Outer Richmond,"(37.7786328597243, -122.475494656984)"
1600 Block of WASHINGTON  Street,San Francisco,CA,94109,06/21/2007,Russian Hill,"(37.7933081597352, -122.420393646735)"
1600 Block of WASHINGTON  Street,San Francisco,CA,94109,06/21/2007,Russian Hill,"(37.7933081597352, -122.420393646735)"
1600 Block of WASHINGTON  Street,San Francisco,CA,94109,06/21/2007,Russian Hill,"(37.7933081597352, -122.420393646735)"
1600 Block of WASHINGTON  Street,San Francisco,CA,94109,06/21/2007,Russian Hill,"(37.7933081597352, -122.420393646735)"
1600 Block of WASHINGTON  Street,San Francisco,CA,94109,06/21/2007,Russian Hill,"(37.7933081597352, -122.420393646735)"
1600 Block of WASHINGTON  Street,San Francisco,CA,94109,06/21/2007,Russian Hill,"(37.7933081597352, -122.420393646735)"
1600 Block of WASHINGTON  Street,San Francisco,CA,94109,06/18/2007,Russian Hill,"(37.7933081597352, -122.420393646735)"
1600 Block of WASHINGTON  Street,San Francisco,CA,94109,06/18/2007,Russian Hill,"(37.7933081597352, -122.420393646735)"
1600 Block of WASHINGTON  Street,San Francisco,CA,94109,06/18/2007,Russian Hill,"(37.7933081597352, -122.420393646735)"
1600 Block of WASHINGTON  Street,San Francisco,CA,94109,06/18/2007,Russian Hill,"(37.7933081597352, -122.420393646735)"
1600 Block of WASHINGTON  Street,San Francisco,CA,94109,06/18/2007,Russian Hill,"(37.7933081597352, -122.420393646735)"
1600 Block of WASHINGTON  Street,San Francisco,CA,94109,06/18/2007,Russian Hill,"(37.7933081597352, -122.420393646735)"
100 Block of Chenery  Street,San Francisco,CA,94131,06/14/2007,Glen Park,"(37.7393855824641, -122.425747963684)"
100 Block of Chenery  Street,San Francisco,CA,94131,06/14/2007,Glen Park,"(37.7393855824641, -122.425747963684)"
1100 Block of Hyde  Street,San Francisco,CA,94109,06/12/2007,Nob Hill,"(37.7914566786692, -122.417418429991)"
1100 Block of Hyde  Street,San Francisco,CA,94109,06/12/2007,Nob Hill,"(37.7914566786692, -122.417418429991)"
1100 Block of Hyde  Street,San Francisco,CA,94109,06/12/2007,Nob Hill,"(37.7914566786692, -122.417418429991)"
1100 Block of Hyde  Street,San Francisco,CA,94109,06/12/2007,Nob Hill,"(37.7914566786692, -122.417418429991)"
1000 Block of Cabrillo  Street,San Francisco,CA,94118,06/01/2007,Inner Richmond,"(37.7750461223352, -122.469758427519)"
1600 Block of Great  Highway,San Francisco,CA,94122,06/01/2007,Sunset/Parkside,"(37.7553466896201, -122.508687726545)"
1600 Block of Great  Highway,San Francisco,CA,94122,06/01/2007,Sunset/Parkside,"(37.7553466896201, -122.508687726545)"
200 Block of 27th  Street,San Francisco,CA,94114,05/30/2007,Noe Valley,"(37.7470197687348, -122.425834245799)"
200 Block of 27th  Street,San Francisco,CA,94114,05/30/2007,Noe Valley,"(37.7470197687348, -122.425834245799)"
200 Block of 27th  Street,San Francisco,CA,94114,05/30/2007,Noe Valley,"(37.7470197687348, -122.425834245799)"
200 Block of 27th  Street,San Francisco,CA,94114,05/30/2007,Noe Valley,"(37.7470197687348, -122.425834245799)"
200 Block of 27th  Street,San Francisco,CA,94114,05/30/2007,Noe Valley,"(37.7470197687348, -122.425834245799)"
200 Block of 27th  Street,San Francisco,CA,94114,05/30/2007,Noe Valley,"(37.7470197687348, -122.425834245799)"
200 Block of 27th  Street,San Francisco,CA,94114,05/30/2007,Noe Valley,"(37.7470197687348, -122.425834245799)"
1400 Block of 19th  Avenue,San Francisco,CA,94122,05/24/2007,Sunset/Parkside,"(37.760758238385, -122.477052170071)"
1400 Block of 19th  Avenue,San Francisco,CA,94122,05/24/2007,Sunset/Parkside,"(37.760758238385, -122.477052170071)"
1400 Block of 19th  Avenue,San Francisco,CA,94122,05/24/2007,Sunset/Parkside,"(37.760758238385, -122.477052170071)"
1400 Block of 19th  Avenue,San Francisco,CA,94122,05/24/2007,Sunset/Parkside,"(37.760758238385, -122.477052170071)"
100 Block of Castro  Street,San Francisco,CA,94114,05/23/2007,Castro/Upper Market,"(37.7661318214748, -122.435441042533)"
100 Block of Castro  Street,San Francisco,CA,94114,05/23/2007,Castro/Upper Market,"(37.7661318214748, -122.435441042533)"
100 Block of Castro  Street,San Francisco,CA,94114,05/23/2007,Castro/Upper Market,"(37.7661318214748, -122.435441042533)"
100 Block of Castro  Street,San Francisco,CA,94114,05/23/2007,Castro/Upper Market,"(37.7661318214748, -122.435441042533)"
100 Block of Castro  Street,San Francisco,CA,94114,05/23/2007,Castro/Upper Market,"(37.7661318214748, -122.435441042533)"
100 Block of CASTRO  Street,San Francisco,CA,94114,05/23/2007,Castro/Upper Market,"(37.7661318214748, -122.435441042533)"
100 Block of Castro  Street,San Francisco,CA,94114,05/23/2007,Castro/Upper Market,"(37.7661318214748, -122.435441042533)"
1400 Block of 19th  Avenue,San Francisco,CA,94122,05/18/2007,Sunset/Parkside,"(37.760758238385, -122.477052170071)"
1400 Block of 19th  Avenue,San Francisco,CA,94122,05/18/2007,Sunset/Parkside,"(37.760758238385, -122.477052170071)"
1400 Block of 19th  Avenue,San Francisco,CA,94122,05/18/2007,Sunset/Parkside,"(37.760758238385, -122.477052170071)"
1400 Block of 19th  Avenue,San Francisco,CA,94122,05/18/2007,Sunset/Parkside,"(37.760758238385, -122.477052170071)"
300 Block of Lincoln  Way,San Francisco,CA,94122,05/15/2007,Inner Sunset,"(37.7660340008823, -122.461619653819)"
300 Block of Lincoln  Way,San Francisco,CA,94122,05/15/2007,Inner Sunset,"(37.7660340008823, -122.461619653819)"
600 Block of 28th  Avenue,San Francisco,CA,94121,05/15/2007,Outer Richmond,"(37.7770909552125, -122.487668112204)"
300 Block of LINCOLN  Way,San Francisco,CA,94122,05/15/2007,Inner Sunset,"(37.7660340008823, -122.461619653819)"
300 Block of Lincoln  Way,San Francisco,CA,94122,05/15/2007,Inner Sunset,"(37.7660340008823, -122.461619653819)"
0 Block of 7th  Avenue,San Francisco,CA,94118,05/08/2007,Inner Richmond,"(37.7874397333124, -122.465888456731)"
0 Block of 7th  Avenue,San Francisco,CA,94118,05/08/2007,Inner Richmond,"(37.7874397333124, -122.465888456731)"
0 Block of 7th  Avenue,San Francisco,CA,94118,05/08/2007,Inner Richmond,"(37.7874397333124, -122.465888456731)"
0 Block of 7TH  Avenue,San Francisco,CA,94118,05/08/2007,Inner Richmond,"(37.7874397333124, -122.465888456731)"
0 Block of 7th  Avenue,San Francisco,CA,94118,05/08/2007,Inner Richmond,"(37.7874397333124, -122.465888456731)"
3400 Block of Clay  Street,San Francisco,CA,94118,05/03/2007,Presidio Heights,"(37.7886975871125, -122.449647049531)"
1400 Block of Sacramento  Street,San Francisco,CA,94109,04/30/2007,Nob Hill,"(37.7920595169535, -122.41694742829)"
1400 Block of Sacramento  Street,San Francisco,CA,94109,04/25/2007,Nob Hill,"(37.7920595169535, -122.41694742829)"
1400 Block of Sacramento  Street,San Francisco,CA,94109,04/25/2007,Nob Hill,"(37.7920595169535, -122.41694742829)"
1400 Block of Sacramento  Street,San Francisco,CA,94109,04/25/2007,Nob Hill,"(37.7920595169535, -122.41694742829)"
1400 Block of Sacramento  Street,San Francisco,CA,94109,04/25/2007,Nob Hill,"(37.7920595169535, -122.41694742829)"
1400 Block of Sacrameto  Street,San Francisco,CA,94109,04/25/2007,Nob Hill,"(37.7920595169535, -122.41694742829)"
1400 Block of Sacramento  Street,San Francisco,CA,94109,04/25/2007,Nob Hill,"(37.7920595169535, -122.41694742829)"
500 Block of Moscow  Street,San Francisco,CA,94112,04/23/2007,Excelsior,"(37.7189014576678, -122.429331927849)"
1500 Block of Fell  Street,San Francisco,CA,94117,04/17/2007,Lone Mountain/USF,"(37.773372370084, -122.4434015734)"
600 Block of Leavenworth  Street,San Francisco,CA,94109,04/12/2007,Tenderloin,"(37.7869955301056, -122.414832698782)"
600 Block of Leavenworth  Street,San Francisco,CA,94109,04/12/2007,Tenderloin,"(37.7869955301056, -122.414832698782)"
600 Block of Leavenworth  Street,San Francisco,CA,94109,04/12/2007,Tenderloin,"(37.7869955301056, -122.414832698782)"
600 Block of Leavenworth  Street,San Francisco,CA,94109,04/12/2007,Tenderloin,"(37.7869955301056, -122.414832698782)"
600 Block of Leavenworth  Street,San Francisco,CA,94109,04/12/2007,Tenderloin,"(37.7869955301056, -122.414832698782)"
600 Block of Leavenworth  Street,San Francisco,CA,94109,04/12/2007,Tenderloin,"(37.7869955301056, -122.414832698782)"
600 Block of Leavenworth  Street,San Francisco,CA,94109,04/12/2007,Tenderloin,"(37.7869955301056, -122.414832698782)"
1100 Block of Filbert  Street,San Francisco,CA,94109,04/04/2007,Russian Hill,"(37.8002916172833, -122.418420789438)"
900 Block of oak  Street,San Francisco,CA,94117,04/02/2007,Haight Ashbury,"(37.7733932784909, -122.434919576262)"
900 Block of Oak  Street,San Francisco,CA,94117,04/02/2007,Haight Ashbury,"(37.7733932784909, -122.434919576262)"
1400 Block of Fulton  Street,San Francisco,CA,94117,03/21/2007,Hayes Valley,"(37.7764852876, -122.44065533919)"
1400 Block of Fulton  Street,San Francisco,CA,94117,03/21/2007,Hayes Valley,"(37.7764852876, -122.44065533919)"
1400 Block of Fulton  Street,San Francisco,CA,94117,03/21/2007,Hayes Valley,"(37.7764852876, -122.44065533919)"
1400 Block of Fulton  Street,San Francisco,CA,94117,03/21/2007,Hayes Valley,"(37.7764852876, -122.44065533919)"
0 Block of 15th  Street,San Francisco,CA,94103,03/20/2007,Mission Bay,"(37.7675143500817, -122.401365058982)"
100 Block of 2nd  Avenue,San Francisco,CA,94118,03/05/2007,Inner Richmond,"(37.7862053019192, -122.460287124569)"
4200 Block of 23rd  Street,San Francisco,CA,94114,02/23/2007,Noe Valley,"(37.7526080876955, -122.438055442345)"
1300 Block of 8th  Avenue,San Francisco,CA,94122,02/14/2007,Inner Sunset,"(37.7631558273243, -122.465110790929)"
100 Block of Charles  Street,San Francisco,CA,94131,01/31/2007,Glen Park,"(37.7383369518505, -122.425660801005)"
3800 Block of 23rd  Street,San Francisco,CA,94114,01/31/2007,Noe Valley,"(37.7532304377485, -122.429526158484)"
3400 Block of Santiago  Street,San Francisco,CA,94116,01/26/2007,Sunset/Parkside,"(37.7436117498264, -122.504212771826)"
3800 Block of 18th  Street,San Francisco,CA,94114,01/11/2007,Castro/Upper Market,"(37.7612772989568, -122.429469068506)"
1200 Block of Montgomery  Street,San Francisco,CA,94133,01/10/2007,North Beach,"(37.8003464418538, -122.404219340975)"
0 Block of Balmy  Street,San Francisco,CA,94110,12/22/2006,Mission,"(37.7518045601431, -122.41231906901)"
0 Block of Deming  Street,San Francisco,CA,94114,12/22/2006,Castro/Upper Market,"(37.7605503680675, -122.445096401567)"
3700 Block of 26th  Street,San Francisco,CA,94110,12/21/2006,Mission,"(37.7486871250976, -122.423119274668)"
3700 Block of 26th  Street,San Francisco,CA,94110,12/21/2006,Mission,"(37.7486871250976, -122.423119274668)"
3700 Block of 26th  Street,San Francisco,CA,94110,12/21/2006,Mission,"(37.7486871250976, -122.423119274668)"
1200 Block of Treat  Avenue,San Francisco,CA,94110,12/19/2006,Mission,"(37.7501648379145, -122.412831855348)"
1200 Block of Treat  Avenue,San Francisco,CA,94110,12/19/2006,Mission,"(37.7501648379145, -122.412831855348)"
1200 Block of Treat  Avenue,San Francisco,CA,94110,12/19/2006,Mission,"(37.7501648379145, -122.412831855348)"
3800 Block of 23RD  Street,San Francisco,CA,94114,12/19/2006,Noe Valley,"(37.7532304377485, -122.429526158484)"
1200 Block of Treat  Avenue,San Francisco,CA,94110,12/19/2006,Mission,"(37.7501648379145, -122.412831855348)"
1200 Block of Treat  Avenue,San Francisco,CA,94110,12/19/2006,Mission,"(37.7501648379145, -122.412831855348)"
1200 Block of Treat  Avenue,San Francisco,CA,94110,12/19/2006,Mission,"(37.7501648379145, -122.412831855348)"
0 Block of Medau  Place,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8017531004872, -122.408109345533)"
0 Block of Deming  Street,San Francisco,CA,94114,12/08/2006,Castro/Upper Market,"(37.7605503680675, -122.445096401567)"
0 Block of Medau  Place,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8017531004872, -122.408109345533)"
1600 Block of Grant  Avenue,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8018784070595, -122.40790102036)"
1600 Block of Grant  Avenue,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8018784070595, -122.40790102036)"
1600 Block of Grant  Avenue,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8018784070595, -122.40790102036)"
1600 Block of Grant  Avenue,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8018784070595, -122.40790102036)"
0 Block of Medau  Place,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8017531004872, -122.408109345533)"
1600 Block of Grant  Avenue,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8018784070595, -122.40790102036)"
0 Block of Medau  Place,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8017531004872, -122.408109345533)"
0 Block of Medau  Place,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8017531004872, -122.408109345533)"
1600 Block of Grant  Avenue,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8018784070595, -122.40790102036)"
0 Block of Medau  Place,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8017531004872, -122.408109345533)"
0 Block of Deming  Street,San Francisco,CA,94114,12/08/2006,Castro/Upper Market,"(37.7605503680675, -122.445096401567)"
1600 Block of Grant  Avenue,San Francisco,CA,94133,12/08/2006,North Beach,"(37.8018784070595, -122.40790102036)"
2700 Block of Jackson  Street,San Francisco,CA,94115,12/06/2006,Pacific Heights,"(37.7916826633291, -122.440310160557)"
2700 Block of Jackson  Street,San Francisco,CA,94115,12/06/2006,Pacific Heights,"(37.7916826633291, -122.440310160557)"
4000 Block of 25th  Street,San Francisco,CA,94114,12/06/2006,Noe Valley,"(37.7498423795567, -122.430603232753)"
2700 Block of Jackson  Street,San Francisco,CA,94115,12/06/2006,Pacific Heights,"(37.7916826633291, -122.440310160557)"
2700 Block of Jackson  Street,San Francisco,CA,94115,12/06/2006,Pacific Heights,"(37.7916826633291, -122.440310160557)"
0 Block of Deming  Street,San Francisco,CA,94114,12/06/2006,Castro/Upper Market,"(37.7605503680675, -122.445096401567)"
0 Block of Deming  Street,San Francisco,CA,94114,12/06/2006,Castro/Upper Market,"(37.7605503680675, -122.445096401567)"
0 Block of Deming  Street,San Francisco,CA,94114,12/05/2006,Castro/Upper Market,"(37.7605503680675, -122.445096401567)"
0 Block of Deming  Street,San Francisco,CA,94114,12/05/2006,Castro/Upper Market,"(37.7605503680675, -122.445096401567)"
1200 Block of Leavenworth  Street,San Francisco,CA,94109,11/28/2006,Nob Hill,"(37.7925819162438, -122.415956265084)"
1200 Block of Leavenworth  Street,San Francisco,CA,94109,11/28/2006,Nob Hill,"(37.7925819162438, -122.415956265084)"
0 Block of Elgin  Park,San Francisco,CA,94103,11/17/2006,Mission,"(37.7706495419652, -122.423294751357)"
600 Block of Corbett  Avenue,San Francisco,CA,94114,11/17/2006,Castro/Upper Market,"(37.7566376829613, -122.4433273595)"
1600 Block of Great  Highway,San Francisco,CA,94122,11/16/2006,Sunset/Parkside,"(37.7553466896201, -122.508687726545)"
1200 Block of Oak  Street,San Francisco,CA,94117,11/16/2006,Haight Ashbury,"(37.7727631926444, -122.439900942093)"
1200 Block of Oak  Street,San Francisco,CA,94117,11/16/2006,Haight Ashbury,"(37.7727631926444, -122.439900942093)"
1600 Block of Great  Highway,San Francisco,CA,94122,11/16/2006,Sunset/Parkside,"(37.7553466896201, -122.508687726545)"
0 Block of Richland  Avenue,San Francisco,CA,94110,11/13/2006,Bernal Heights,"(37.735985677668, -122.425793479495)"
600 Block of Steiner  Street,San Francisco,CA,94117,11/08/2006,Hayes Valley,"(37.7751510632343, -122.432804074952)"
600 Block of Steiner  Street,San Francisco,CA,94117,11/08/2006,Hayes Valley,"(37.7751510632343, -122.432804074952)"
600 Block of Steiner  Street,San Francisco,CA,94117,11/08/2006,Hayes Valley,"(37.7751510632343, -122.432804074952)"
1000 Block of GREEN  Street,San Francisco,CA,94133,11/02/2006,Russian Hill,"(37.7986303849748, -122.416405936693)"
1200 Block of 7th  Avenue,San Francisco,CA,94122,11/02/2006,Inner Sunset,"(37.7645957809658, -122.464273781912)"
1000 Block of GREEN  Street,San Francisco,CA,94133,11/02/2006,Russian Hill,"(37.7986303849748, -122.416405936693)"
1200 Block of 7th  Avenue,San Francisco,CA,94122,11/02/2006,Inner Sunset,"(37.7645957809658, -122.464273781912)"
1200 Block of 7th  Avenue,San Francisco,CA,94122,11/02/2006,Inner Sunset,"(37.7645957809658, -122.464273781912)"
0 Block of Newman  Street,San Francisco,CA,94110,10/31/2006,Bernal Heights,"(37.7379053056087, -122.418456793334)"
2900 Block of 22nd  Street,San Francisco,CA,94110,10/26/2006,Mission,"(37.7558539816089, -122.412751250712)"
2900 Block of 22nd  Street,San Francisco,CA,94110,10/26/2006,Mission,"(37.7558539816089, -122.412751250712)"
2900 Block of 22nd  Street,San Francisco,CA,94110,10/26/2006,Mission,"(37.7558539816089, -122.412751250712)"
2900 Block of 22nd  Street,San Francisco,CA,94110,10/26/2006,Mission,"(37.7558539816089, -122.412751250712)"
2900 Block of 22nd  Street,San Francisco,CA,94110,10/26/2006,Mission,"(37.7558539816089, -122.412751250712)"
2900 Block of 22nd  Street,San Francisco,CA,94110,10/26/2006,Mission,"(37.7558539816089, -122.412751250712)"
0 Block of Elgin  Park,San Francisco,CA,94103,10/17/2006,Mission,"(37.7706495419652, -122.423294751357)"
700 Block of Bay  Street,San Francisco,CA,94109,10/17/2006,Russian Hill,"(37.8049489171878, -122.419365296659)"
700 Block of Bay  Street,San Francisco,CA,94109,10/16/2006,Russian Hill,"(37.8049489171878, -122.419365296659)"
100 Block of 23rd  Avenue,San Francisco,CA,94121,10/13/2006,Outer Richmond,"(37.7849037766176, -122.483006489425)"
1200 Block of Church  Street,San Francisco,CA,94114,10/11/2006,Noe Valley,"(37.7512958666337, -122.427464976087)"
